,Wolves,Sheep,ModelParams,Run
1313,518,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1314,515,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1315,507,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1316,511,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1317,521,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1318,509,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1319,492,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1320,487,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1321,489,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1322,480,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1323,483,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1324,474,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1325,487,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1326,485,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1327,482,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1328,488,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1329,479,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1330,480,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1331,467,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1332,463,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1333,459,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1334,452,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1335,425,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1336,435,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1337,421,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1338,398,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1339,391,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1340,366,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1341,362,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1342,352,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1343,342,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1344,338,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1345,324,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1346,320,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1347,290,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1348,288,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1349,271,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1350,254,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1351,246,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1352,231,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1353,229,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1354,222,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1355,224,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1356,212,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1357,215,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1358,209,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1359,199,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1360,192,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1361,187,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1362,179,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1363,172,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1364,163,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1365,161,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1366,153,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1367,156,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1368,152,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1369,153,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1370,156,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1371,151,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1372,150,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1373,147,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1374,142,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1375,134,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1376,135,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1377,135,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1378,137,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1379,130,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1380,122,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1381,119,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1382,116,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1383,116,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1384,110,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1385,108,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1386,106,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1387,101,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1388,100,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1389,96,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1390,95,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1391,94,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1392,95,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1393,95,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1394,92,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1395,92,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1396,83,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1397,76,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1398,67,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1399,59,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1400,60,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1401,59,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1402,58,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1403,59,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1404,51,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1405,46,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1406,45,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1407,46,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1408,49,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1409,46,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1410,49,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1411,48,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1412,46,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1413,40,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1414,36,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1415,36,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1416,30,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1417,29,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1418,29,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1419,28,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1420,22,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1421,22,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1422,24,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1423,24,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1424,24,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1425,19,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1426,19,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1427,18,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1428,19,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1429,20,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1430,19,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1431,17,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1432,19,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1433,18,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1434,19,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1435,22,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1436,24,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1437,25,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1438,24,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1439,23,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1440,16,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1441,13,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1442,9,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1443,6,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1444,4,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1445,4,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1446,4,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1447,4,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1448,4,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1449,4,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1450,5,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1451,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1452,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1453,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1454,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1455,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1456,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1457,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1458,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1459,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1460,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1461,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1462,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1463,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1464,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1465,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1466,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1467,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1468,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1469,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1470,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1471,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1472,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1473,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1474,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1475,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1476,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1477,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1478,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1479,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1480,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1481,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1482,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1483,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1484,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1485,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1486,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1487,2,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1488,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1489,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1490,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1491,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1492,1,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1493,1,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1494,1,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1495,1,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1496,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1497,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1498,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1499,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1500,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1501,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1502,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.04}",7
1503,50,100,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1504,49,89,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1505,53,85,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1506,53,83,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1507,59,75,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1508,63,64,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1509,67,49,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1510,71,38,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1511,69,27,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1512,69,24,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1513,73,23,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1514,79,18,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1515,80,18,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1516,80,13,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1517,80,11,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1518,83,11,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1519,89,8,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1520,90,8,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1521,91,5,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1522,90,5,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1523,82,4,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1524,80,5,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1525,79,6,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1526,79,4,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1527,81,3,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1528,81,3,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1529,87,2,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1530,88,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1531,81,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1532,78,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1533,80,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1534,70,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1535,67,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1536,54,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1537,38,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1538,36,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1539,32,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1540,31,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1541,32,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1542,26,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1543,28,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1544,27,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1545,27,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1546,28,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1547,26,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1548,15,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1549,16,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1550,16,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1551,14,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1552,9,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1553,9,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1554,9,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1555,8,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1556,8,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1557,5,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1558,5,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1559,5,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1560,6,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1561,6,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1562,6,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1563,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1564,4,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1565,4,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1566,4,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1567,3,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1568,1,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1569,1,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1570,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1571,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1572,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1573,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1574,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1575,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1576,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1577,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1578,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1579,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1580,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1581,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1582,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1583,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1584,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1585,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1586,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1587,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1588,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1589,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1590,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1591,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1592,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1593,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1594,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1595,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1596,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1597,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1598,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1599,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1600,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1601,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1602,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1603,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1604,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1605,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1606,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1607,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1608,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1609,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1610,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1611,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1612,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1613,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1614,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1615,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1616,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1617,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1618,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1619,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1620,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1621,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1622,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1623,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1624,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1625,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1626,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1627,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1628,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1629,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1630,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1631,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1632,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1633,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1634,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1635,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1636,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1637,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
