,Rich,Poor,MiddleClass,Savings,Wallets,Money,Loans,ModelParams,Run
3623,26,0,121,1692.0,-21.0,1671.0,0.0,"(150, 20, 100)",36
3624,26,0,122,1696.0,-25.0,1671.0,0.0,"(150, 20, 100)",36
3625,26,0,122,1692.0,-21.0,1671.0,0.0,"(150, 20, 100)",36
3626,28,0,122,1704.0,-33.0,1671.0,0.0,"(150, 20, 100)",36
3627,26,0,123,1694.0,-23.0,1671.0,0.0,"(150, 20, 100)",36
3628,27,0,121,1684.0,-13.0,1671.0,0.0,"(150, 20, 100)",36
3629,26,0,122,1685.0,-14.0,1671.0,0.0,"(150, 20, 100)",36
3630,23,0,125,1684.0,-13.0,1671.0,0.0,"(150, 20, 100)",36
3631,22,0,126,1691.0,-20.0,1671.0,0.0,"(150, 20, 100)",36
3632,24,0,124,1690.0,-19.0,1671.0,0.0,"(150, 20, 100)",36
3633,23,0,124,1695.0,-24.0,1671.0,0.0,"(150, 20, 100)",36
3634,22,0,125,1681.0,-10.0,1671.0,0.0,"(150, 20, 100)",36
3635,22,0,126,1679.0,-8.0,1671.0,0.0,"(150, 20, 100)",36
3636,0,0,200,0.0,700.0,700.0,0.0,"(200, 5, 0)",37
3637,40,0,135,659.0,71.0,730.0,30.0,"(200, 5, 0)",37
3638,51,0,128,713.0,82.0,795.0,95.0,"(200, 5, 0)",37
3639,64,0,125,759.0,88.0,847.0,147.0,"(200, 5, 0)",37
3640,69,0,120,794.0,66.0,860.0,160.0,"(200, 5, 0)",37
3641,71,3,116,810.0,75.0,885.0,185.0,"(200, 5, 0)",37
3642,76,3,113,860.0,41.0,901.0,201.0,"(200, 5, 0)",37
3643,74,3,114,864.0,58.0,922.0,222.0,"(200, 5, 0)",37
3644,75,5,118,891.0,62.0,953.0,253.0,"(200, 5, 0)",37
3645,74,5,118,910.0,57.0,967.0,267.0,"(200, 5, 0)",37
3646,79,7,111,970.0,51.0,1021.0,321.0,"(200, 5, 0)",37
3647,78,8,107,1012.0,42.0,1054.0,354.0,"(200, 5, 0)",37
3648,78,13,102,1017.0,83.0,1100.0,400.0,"(200, 5, 0)",37
3649,79,12,104,1054.0,57.0,1111.0,411.0,"(200, 5, 0)",37
3650,81,13,100,1057.0,86.0,1143.0,443.0,"(200, 5, 0)",37
3651,83,12,96,1102.0,50.0,1152.0,452.0,"(200, 5, 0)",37
3652,83,12,96,1103.0,95.0,1198.0,498.0,"(200, 5, 0)",37
3653,84,14,92,1176.0,47.0,1223.0,523.0,"(200, 5, 0)",37
3654,82,14,93,1173.0,59.0,1232.0,532.0,"(200, 5, 0)",37
3655,79,17,92,1159.0,72.0,1231.0,531.0,"(200, 5, 0)",37
3656,81,13,98,1185.0,49.0,1234.0,534.0,"(200, 5, 0)",37
3657,83,19,84,1220.0,78.0,1298.0,598.0,"(200, 5, 0)",37
3658,88,20,80,1259.0,52.0,1311.0,611.0,"(200, 5, 0)",37
3659,89,20,79,1261.0,64.0,1325.0,625.0,"(200, 5, 0)",37
3660,87,19,82,1275.0,36.0,1311.0,611.0,"(200, 5, 0)",37
3661,86,22,78,1275.0,49.0,1324.0,624.0,"(200, 5, 0)",37
3662,82,21,81,1263.0,63.0,1326.0,626.0,"(200, 5, 0)",37
3663,84,24,78,1297.0,62.0,1359.0,659.0,"(200, 5, 0)",37
3664,82,24,80,1293.0,74.0,1367.0,667.0,"(200, 5, 0)",37
3665,80,24,83,1303.0,88.0,1391.0,691.0,"(200, 5, 0)",37
3666,83,26,80,1306.0,85.0,1391.0,691.0,"(200, 5, 0)",37
3667,90,27,73,1333.0,56.0,1389.0,689.0,"(200, 5, 0)",37
3668,88,28,73,1342.0,59.0,1401.0,701.0,"(200, 5, 0)",37
3669,90,30,69,1361.0,66.0,1427.0,727.0,"(200, 5, 0)",37
3670,92,30,68,1363.0,60.0,1423.0,723.0,"(200, 5, 0)",37
3671,92,32,66,1381.0,58.0,1439.0,739.0,"(200, 5, 0)",37
3672,91,34,65,1405.0,70.0,1475.0,775.0,"(200, 5, 0)",37
3673,90,35,66,1416.0,70.0,1486.0,786.0,"(200, 5, 0)",37
3674,90,37,66,1430.0,74.0,1504.0,804.0,"(200, 5, 0)",37
3675,87,38,68,1447.0,61.0,1508.0,808.0,"(200, 5, 0)",37
3676,83,34,74,1423.0,92.0,1515.0,815.0,"(200, 5, 0)",37
3677,83,34,74,1431.0,65.0,1496.0,796.0,"(200, 5, 0)",37
3678,82,35,76,1443.0,67.0,1510.0,810.0,"(200, 5, 0)",37
3679,83,37,74,1458.0,59.0,1517.0,817.0,"(200, 5, 0)",37
3680,86,35,69,1457.0,107.0,1564.0,864.0,"(200, 5, 0)",37
3681,88,33,70,1498.0,66.0,1564.0,864.0,"(200, 5, 0)",37
3682,88,34,72,1497.0,59.0,1556.0,856.0,"(200, 5, 0)",37
3683,92,37,64,1520.0,96.0,1616.0,916.0,"(200, 5, 0)",37
3684,91,37,62,1558.0,95.0,1653.0,953.0,"(200, 5, 0)",37
3685,92,37,64,1586.0,61.0,1647.0,947.0,"(200, 5, 0)",37
3686,92,38,60,1604.0,63.0,1667.0,967.0,"(200, 5, 0)",37
3687,94,43,57,1625.0,59.0,1684.0,984.0,"(200, 5, 0)",37
3688,93,42,58,1639.0,76.0,1715.0,1015.0,"(200, 5, 0)",37
3689,94,43,55,1674.0,40.0,1714.0,1014.0,"(200, 5, 0)",37
3690,93,44,54,1663.0,83.0,1746.0,1046.0,"(200, 5, 0)",37
3691,91,40,60,1679.0,51.0,1730.0,1030.0,"(200, 5, 0)",37
3692,91,39,63,1688.0,53.0,1741.0,1041.0,"(200, 5, 0)",37
3693,90,42,63,1680.0,70.0,1750.0,1050.0,"(200, 5, 0)",37
3694,89,42,60,1674.0,64.0,1738.0,1038.0,"(200, 5, 0)",37
3695,90,45,57,1658.0,78.0,1736.0,1036.0,"(200, 5, 0)",37
3696,91,45,54,1689.0,52.0,1741.0,1041.0,"(200, 5, 0)",37
3697,91,47,54,1703.0,99.0,1802.0,1102.0,"(200, 5, 0)",37
3698,90,48,55,1718.0,95.0,1813.0,1113.0,"(200, 5, 0)",37
3699,87,44,58,1735.0,49.0,1784.0,1084.0,"(200, 5, 0)",37
3700,85,43,58,1718.0,96.0,1814.0,1114.0,"(200, 5, 0)",37
3701,89,43,58,1745.0,38.0,1783.0,1083.0,"(200, 5, 0)",37
3702,89,42,59,1746.0,57.0,1803.0,1103.0,"(200, 5, 0)",37
3703,90,41,59,1745.0,55.0,1800.0,1100.0,"(200, 5, 0)",37
3704,90,44,58,1780.0,72.0,1852.0,1152.0,"(200, 5, 0)",37
3705,89,48,54,1800.0,85.0,1885.0,1185.0,"(200, 5, 0)",37
3706,89,44,58,1796.0,89.0,1885.0,1185.0,"(200, 5, 0)",37
3707,88,44,60,1801.0,55.0,1856.0,1156.0,"(200, 5, 0)",37
3708,94,44,54,1821.0,67.0,1888.0,1188.0,"(200, 5, 0)",37
3709,94,45,51,1831.0,64.0,1895.0,1195.0,"(200, 5, 0)",37
3710,94,46,52,1839.0,90.0,1929.0,1229.0,"(200, 5, 0)",37
3711,96,43,53,1878.0,73.0,1951.0,1251.0,"(200, 5, 0)",37
3712,96,47,51,1882.0,78.0,1960.0,1260.0,"(200, 5, 0)",37
3713,98,49,45,1924.0,68.0,1992.0,1292.0,"(200, 5, 0)",37
3714,93,48,52,1895.0,72.0,1967.0,1267.0,"(200, 5, 0)",37
3715,95,46,53,1916.0,81.0,1997.0,1297.0,"(200, 5, 0)",37
3716,92,46,54,1931.0,61.0,1992.0,1292.0,"(200, 5, 0)",37
3717,95,48,49,1969.0,84.0,2053.0,1353.0,"(200, 5, 0)",37
3718,94,51,49,1973.0,89.0,2062.0,1362.0,"(200, 5, 0)",37
3719,92,51,51,1993.0,82.0,2075.0,1375.0,"(200, 5, 0)",37
3720,93,51,51,2021.0,60.0,2081.0,1381.0,"(200, 5, 0)",37
3721,94,52,48,2059.0,42.0,2101.0,1401.0,"(200, 5, 0)",37
3722,94,52,46,2043.0,73.0,2116.0,1416.0,"(200, 5, 0)",37
3723,97,51,47,2054.0,65.0,2119.0,1419.0,"(200, 5, 0)",37
3724,95,51,42,2068.0,74.0,2142.0,1442.0,"(200, 5, 0)",37
3725,94,51,45,2056.0,79.0,2135.0,1435.0,"(200, 5, 0)",37
3726,97,52,39,2053.0,69.0,2122.0,1422.0,"(200, 5, 0)",37
3727,95,52,43,2049.0,81.0,2130.0,1430.0,"(200, 5, 0)",37
3728,95,50,45,2098.0,38.0,2136.0,1436.0,"(200, 5, 0)",37
3729,94,50,44,2099.0,71.0,2170.0,1470.0,"(200, 5, 0)",37
3730,92,51,44,2121.0,74.0,2195.0,1495.0,"(200, 5, 0)",37
3731,96,52,41,2151.0,49.0,2200.0,1500.0,"(200, 5, 0)",37
3732,97,52,41,2158.0,47.0,2205.0,1505.0,"(200, 5, 0)",37
3733,96,53,43,2143.0,86.0,2229.0,1529.0,"(200, 5, 0)",37
3734,96,54,45,2162.0,56.0,2218.0,1518.0,"(200, 5, 0)",37
3735,96,53,45,2164.0,79.0,2243.0,1543.0,"(200, 5, 0)",37
3736,98,53,43,2163.0,86.0,2249.0,1549.0,"(200, 5, 0)",37
3737,0,0,200,0.0,748.0,748.0,0.0,"(200, 5, 50)",38
3738,51,0,123,727.0,58.0,785.0,37.0,"(200, 5, 50)",38
3739,59,0,121,746.0,82.0,828.0,80.0,"(200, 5, 50)",38
3740,62,0,120,783.0,80.0,863.0,115.0,"(200, 5, 50)",38
3741,68,0,113,840.0,58.0,898.0,150.0,"(200, 5, 50)",38
3742,75,0,113,855.0,64.0,919.0,171.0,"(200, 5, 50)",38
3743,77,0,115,884.0,57.0,941.0,193.0,"(200, 5, 50)",38
3744,75,2,110,919.0,41.0,960.0,212.0,"(200, 5, 50)",38
3745,77,4,108,928.0,60.0,988.0,240.0,"(200, 5, 50)",38
3746,75,3,112,942.0,69.0,1011.0,263.0,"(200, 5, 50)",38
3747,75,5,108,967.0,63.0,1030.0,282.0,"(200, 5, 50)",38
3748,73,5,110,984.0,75.0,1059.0,311.0,"(200, 5, 50)",38
3749,76,5,107,1012.0,79.0,1091.0,343.0,"(200, 5, 50)",38
3750,74,6,106,1052.0,71.0,1123.0,375.0,"(200, 5, 50)",38
3751,76,6,101,1082.0,62.0,1144.0,396.0,"(200, 5, 50)",38
3752,75,9,101,1101.0,63.0,1164.0,416.0,"(200, 5, 50)",38
3753,75,8,100,1098.0,76.0,1174.0,426.0,"(200, 5, 50)",38
3754,79,11,92,1143.0,75.0,1218.0,470.0,"(200, 5, 50)",38
3755,77,13,93,1151.0,73.0,1224.0,476.0,"(200, 5, 50)",38
3756,80,15,91,1173.0,70.0,1243.0,495.0,"(200, 5, 50)",38
3757,84,15,91,1171.0,99.0,1270.0,522.0,"(200, 5, 50)",38
3758,82,13,94,1174.0,64.0,1238.0,490.0,"(200, 5, 50)",38
3759,81,14,95,1172.0,97.0,1269.0,521.0,"(200, 5, 50)",38
3760,84,15,92,1231.0,60.0,1291.0,543.0,"(200, 5, 50)",38
3761,89,17,82,1274.0,37.0,1311.0,563.0,"(200, 5, 50)",38
3762,87,16,84,1278.0,54.0,1332.0,584.0,"(200, 5, 50)",38
3763,86,17,85,1270.0,75.0,1345.0,597.0,"(200, 5, 50)",38
3764,87,18,83,1301.0,56.0,1357.0,609.0,"(200, 5, 50)",38
3765,88,23,80,1324.0,71.5,1395.5,647.5,"(200, 5, 50)",38
3766,88,22,82,1353.0,57.0,1410.0,662.0,"(200, 5, 50)",38
3767,85,19,88,1351.0,48.0,1399.0,651.0,"(200, 5, 50)",38
3768,81,19,91,1327.0,67.0,1394.0,646.0,"(200, 5, 50)",38
3769,81,22,87,1358.0,54.0,1412.0,664.0,"(200, 5, 50)",38
3770,82,23,88,1362.0,44.0,1406.0,658.0,"(200, 5, 50)",38
3771,81,23,84,1363.0,51.5,1414.5,666.5,"(200, 5, 50)",38
3772,82,25,81,1351.0,64.0,1415.0,667.0,"(200, 5, 50)",38
3773,86,24,80,1371.0,40.0,1411.0,663.0,"(200, 5, 50)",38
3774,84,25,78,1386.0,48.5,1434.5,686.5,"(200, 5, 50)",38
3775,79,23,85,1358.0,49.5,1407.5,659.5,"(200, 5, 50)",38
3776,79,24,87,1341.0,65.0,1406.0,658.0,"(200, 5, 50)",38
3777,82,24,79,1379.0,46.5,1425.5,677.5,"(200, 5, 50)",38
3778,84,24,80,1380.0,45.5,1425.5,677.5,"(200, 5, 50)",38
3779,82,25,80,1366.0,53.5,1419.5,671.5,"(200, 5, 50)",38
3780,85,26,77,1394.0,51.0,1445.0,697.0,"(200, 5, 50)",38
3781,83,24,79,1371.0,35.5,1406.5,658.5,"(200, 5, 50)",38
3782,82,25,80,1353.5,71.25,1424.75,676.75,"(200, 5, 50)",38
3783,81,26,80,1379.0,50.5,1429.5,681.5,"(200, 5, 50)",38
3784,80,29,76,1389.0,55.5,1444.5,696.5,"(200, 5, 50)",38
3785,80,28,79,1388.0,51.25,1439.25,691.25,"(200, 5, 50)",38
3786,81,27,75,1419.0,29.25,1448.25,700.25,"(200, 5, 50)",38
3787,83,27,77,1398.0,42.0,1440.0,692.0,"(200, 5, 50)",38
3788,82,27,81,1402.0,47.0,1449.0,701.0,"(200, 5, 50)",38
3789,85,30,77,1445.0,15.0,1460.0,712.0,"(200, 5, 50)",38
3790,86,29,73,1411.0,34.0,1445.0,697.0,"(200, 5, 50)",38
3791,87,26,72,1418.0,29.5,1447.5,699.5,"(200, 5, 50)",38
3792,86,27,76,1405.0,41.5,1446.5,698.5,"(200, 5, 50)",38
3793,80,27,82,1379.0,57.0,1436.0,688.0,"(200, 5, 50)",38
3794,85,25,81,1437.0,14.5,1451.5,703.5,"(200, 5, 50)",38
3795,84,26,84,1427.0,32.0,1459.0,711.0,"(200, 5, 50)",38
3796,83,25,83,1411.0,32.5,1443.5,695.5,"(200, 5, 50)",38
3797,81,28,83,1408.0,44.0,1452.0,704.0,"(200, 5, 50)",38
3798,78,29,86,1393.0,53.0,1446.0,698.0,"(200, 5, 50)",38
3799,79,29,83,1410.0,43.0,1453.0,705.0,"(200, 5, 50)",38
3800,81,27,81,1446.0,15.5,1461.5,713.5,"(200, 5, 50)",38
3801,78,25,85,1415.0,30.5,1445.5,697.5,"(200, 5, 50)",38
3802,79,26,83,1435.0,24.5,1459.5,711.5,"(200, 5, 50)",38
3803,80,26,83,1444.0,23.0,1467.0,719.0,"(200, 5, 50)",38
3804,85,27,77,1454.0,18.0,1472.0,724.0,"(200, 5, 50)",38
3805,82,26,82,1455.5,18.25,1473.75,725.75,"(200, 5, 50)",38
3806,82,25,84,1445.5,16.25,1461.75,713.75,"(200, 5, 50)",38
3807,83,25,82,1439.0,17.5,1456.5,708.5,"(200, 5, 50)",38
3808,79,28,79,1454.0,11.0,1465.0,717.0,"(200, 5, 50)",38
3809,79,29,79,1451.0,23.0,1474.0,726.0,"(200, 5, 50)",38
3810,81,32,77,1449.0,24.5,1473.5,725.5,"(200, 5, 50)",38
3811,82,31,78,1498.0,-3.5,1494.5,746.5,"(200, 5, 50)",38
3812,84,33,75,1497.0,-3.0,1494.0,746.0,"(200, 5, 50)",38
3813,83,30,81,1474.0,11.0,1485.0,737.0,"(200, 5, 50)",38
3814,81,30,81,1473.0,-8.75,1464.25,716.25,"(200, 5, 50)",38
3815,81,32,76,1501.0,-6.0,1495.0,747.0,"(200, 5, 50)",38
3816,81,29,78,1475.0,11.5,1486.5,738.5,"(200, 5, 50)",38
3817,81,26,82,1484.0,0.5,1484.5,736.5,"(200, 5, 50)",38
3818,80,26,83,1476.0,6.5,1482.5,734.5,"(200, 5, 50)",38
3819,76,25,87,1469.0,12.5,1481.5,733.5,"(200, 5, 50)",38
3820,78,25,87,1476.0,7.5,1483.5,735.5,"(200, 5, 50)",38
3821,79,25,86,1485.0,5.5,1490.5,742.5,"(200, 5, 50)",38
3822,80,24,87,1494.0,0.0,1494.0,746.0,"(200, 5, 50)",38
3823,80,24,86,1482.0,7.0,1489.0,741.0,"(200, 5, 50)",38
3824,80,24,87,1486.0,2.5,1488.5,740.5,"(200, 5, 50)",38
3825,84,24,84,1467.0,16.0,1483.0,735.0,"(200, 5, 50)",38
3826,86,24,83,1472.0,6.5,1478.5,730.5,"(200, 5, 50)",38
3827,86,25,83,1504.0,-21.0,1483.0,735.0,"(200, 5, 50)",38
3828,87,26,82,1515.0,-12.0,1503.0,755.0,"(200, 5, 50)",38
3829,85,27,80,1526.0,-19.0,1507.0,759.0,"(200, 5, 50)",38
3830,84,28,81,1513.0,-14.5,1498.5,750.5,"(200, 5, 50)",38
3831,84,28,82,1502.0,-13.0,1489.0,741.0,"(200, 5, 50)",38
3832,83,27,83,1522.0,-13.0,1509.0,761.0,"(200, 5, 50)",38
3833,83,27,84,1497.0,-0.5,1496.5,748.5,"(200, 5, 50)",38
3834,84,27,83,1510.5,-28.25,1482.25,734.25,"(200, 5, 50)",38
3835,82,27,85,1508.0,-9.0,1499.0,751.0,"(200, 5, 50)",38
3836,79,27,86,1514.0,-13.0,1501.0,753.0,"(200, 5, 50)",38
3837,82,30,83,1519.0,-24.5,1494.5,746.5,"(200, 5, 50)",38
3838,0,0,200,0.0,685.0,685.0,0.0,"(200, 5, 100)",39
3839,37,0,140,657.0,28.0,685.0,0.0,"(200, 5, 100)",39
3840,50,0,130,690.0,-5.0,685.0,0.0,"(200, 5, 100)",39
3841,58,0,129,702.0,-17.0,685.0,0.0,"(200, 5, 100)",39
3842,64,0,124,728.0,-43.0,685.0,0.0,"(200, 5, 100)",39
3843,62,0,130,741.0,-56.0,685.0,0.0,"(200, 5, 100)",39
3844,61,0,132,755.0,-70.0,685.0,0.0,"(200, 5, 100)",39
3845,55,0,139,729.0,-44.0,685.0,0.0,"(200, 5, 100)",39
3846,60,0,134,773.0,-88.0,685.0,0.0,"(200, 5, 100)",39
3847,60,0,135,764.0,-79.0,685.0,0.0,"(200, 5, 100)",39
3848,61,0,133,768.0,-83.0,685.0,0.0,"(200, 5, 100)",39
3849,60,0,133,756.0,-71.0,685.0,0.0,"(200, 5, 100)",39
3850,63,0,132,763.0,-78.0,685.0,0.0,"(200, 5, 100)",39
3851,60,0,133,783.0,-98.0,685.0,0.0,"(200, 5, 100)",39
3852,63,0,129,782.0,-97.0,685.0,0.0,"(200, 5, 100)",39
3853,57,0,134,775.0,-90.0,685.0,0.0,"(200, 5, 100)",39
3854,63,0,128,788.0,-103.0,685.0,0.0,"(200, 5, 100)",39
3855,64,0,130,778.0,-93.0,685.0,0.0,"(200, 5, 100)",39
3856,62,0,131,760.0,-75.0,685.0,0.0,"(200, 5, 100)",39
3857,63,0,129,768.0,-83.0,685.0,0.0,"(200, 5, 100)",39
3858,61,0,131,776.0,-91.0,685.0,0.0,"(200, 5, 100)",39
3859,58,0,132,778.0,-93.0,685.0,0.0,"(200, 5, 100)",39
3860,62,0,131,800.0,-115.0,685.0,0.0,"(200, 5, 100)",39
3861,62,0,129,790.0,-105.0,685.0,0.0,"(200, 5, 100)",39
3862,60,0,133,782.0,-97.0,685.0,0.0,"(200, 5, 100)",39
3863,57,0,138,769.0,-84.0,685.0,0.0,"(200, 5, 100)",39
3864,57,0,137,758.0,-73.0,685.0,0.0,"(200, 5, 100)",39
3865,60,0,135,786.0,-101.0,685.0,0.0,"(200, 5, 100)",39
3866,57,0,138,778.0,-93.0,685.0,0.0,"(200, 5, 100)",39
3867,56,0,137,774.0,-89.0,685.0,0.0,"(200, 5, 100)",39
3868,57,0,135,789.0,-104.0,685.0,0.0,"(200, 5, 100)",39
3869,56,0,136,786.0,-101.0,685.0,0.0,"(200, 5, 100)",39
3870,56,0,138,771.0,-86.0,685.0,0.0,"(200, 5, 100)",39
3871,54,0,137,777.0,-92.0,685.0,0.0,"(200, 5, 100)",39
3872,56,0,133,798.0,-113.0,685.0,0.0,"(200, 5, 100)",39
3873,56,0,130,800.0,-115.0,685.0,0.0,"(200, 5, 100)",39
3874,56,0,132,797.0,-112.0,685.0,0.0,"(200, 5, 100)",39
3875,56,0,134,787.0,-102.0,685.0,0.0,"(200, 5, 100)",39
3876,58,0,134,807.0,-122.0,685.0,0.0,"(200, 5, 100)",39
3877,54,0,137,781.0,-96.0,685.0,0.0,"(200, 5, 100)",39
3878,53,0,136,782.0,-97.0,685.0,0.0,"(200, 5, 100)",39
3879,53,0,136,751.0,-66.0,685.0,0.0,"(200, 5, 100)",39
3880,54,0,137,771.0,-86.0,685.0,0.0,"(200, 5, 100)",39
3881,54,0,140,755.0,-70.0,685.0,0.0,"(200, 5, 100)",39
3882,58,0,135,782.0,-97.0,685.0,0.0,"(200, 5, 100)",39
3883,58,0,136,763.0,-78.0,685.0,0.0,"(200, 5, 100)",39
3884,59,0,137,762.0,-77.0,685.0,0.0,"(200, 5, 100)",39
3885,57,0,136,769.0,-84.0,685.0,0.0,"(200, 5, 100)",39
3886,54,0,136,777.0,-92.0,685.0,0.0,"(200, 5, 100)",39
3887,55,0,138,774.0,-89.0,685.0,0.0,"(200, 5, 100)",39
3888,56,0,139,774.0,-89.0,685.0,0.0,"(200, 5, 100)",39
3889,59,0,136,764.0,-79.0,685.0,0.0,"(200, 5, 100)",39
3890,55,0,135,754.0,-69.0,685.0,0.0,"(200, 5, 100)",39
3891,54,0,134,754.0,-69.0,685.0,0.0,"(200, 5, 100)",39
3892,57,0,133,778.0,-93.0,685.0,0.0,"(200, 5, 100)",39
3893,55,0,138,749.0,-64.0,685.0,0.0,"(200, 5, 100)",39
3894,56,0,137,774.0,-89.0,685.0,0.0,"(200, 5, 100)",39
3895,54,0,134,775.0,-90.0,685.0,0.0,"(200, 5, 100)",39
3896,56,0,135,794.0,-109.0,685.0,0.0,"(200, 5, 100)",39
3897,53,0,136,782.0,-97.0,685.0,0.0,"(200, 5, 100)",39
3898,55,0,134,790.0,-105.0,685.0,0.0,"(200, 5, 100)",39
3899,54,0,134,786.0,-101.0,685.0,0.0,"(200, 5, 100)",39
3900,55,0,138,785.0,-100.0,685.0,0.0,"(200, 5, 100)",39
3901,54,0,139,786.0,-101.0,685.0,0.0,"(200, 5, 100)",39
3902,55,0,137,776.0,-91.0,685.0,0.0,"(200, 5, 100)",39
3903,53,0,140,764.0,-79.0,685.0,0.0,"(200, 5, 100)",39
3904,59,0,131,796.0,-111.0,685.0,0.0,"(200, 5, 100)",39
3905,56,0,135,757.0,-72.0,685.0,0.0,"(200, 5, 100)",39
3906,53,0,132,791.0,-106.0,685.0,0.0,"(200, 5, 100)",39
3907,54,0,136,786.0,-101.0,685.0,0.0,"(200, 5, 100)",39
3908,57,0,135,796.0,-111.0,685.0,0.0,"(200, 5, 100)",39
3909,56,0,136,780.0,-95.0,685.0,0.0,"(200, 5, 100)",39
3910,58,0,136,765.0,-80.0,685.0,0.0,"(200, 5, 100)",39
3911,55,0,138,759.0,-74.0,685.0,0.0,"(200, 5, 100)",39
3912,56,0,138,770.0,-85.0,685.0,0.0,"(200, 5, 100)",39
3913,49,0,140,753.0,-68.0,685.0,0.0,"(200, 5, 100)",39
3914,55,0,136,751.0,-66.0,685.0,0.0,"(200, 5, 100)",39
3915,58,0,133,784.0,-99.0,685.0,0.0,"(200, 5, 100)",39
3916,57,0,136,754.0,-69.0,685.0,0.0,"(200, 5, 100)",39
3917,52,0,139,768.0,-83.0,685.0,0.0,"(200, 5, 100)",39
3918,48,0,138,758.0,-73.0,685.0,0.0,"(200, 5, 100)",39
3919,49,0,142,770.0,-85.0,685.0,0.0,"(200, 5, 100)",39
3920,48,0,140,762.0,-77.0,685.0,0.0,"(200, 5, 100)",39
3921,49,0,139,765.0,-80.0,685.0,0.0,"(200, 5, 100)",39
3922,51,0,138,783.0,-98.0,685.0,0.0,"(200, 5, 100)",39
3923,50,0,145,768.0,-83.0,685.0,0.0,"(200, 5, 100)",39
3924,50,0,143,778.0,-93.0,685.0,0.0,"(200, 5, 100)",39
3925,48,0,146,768.0,-83.0,685.0,0.0,"(200, 5, 100)",39
3926,48,0,143,773.0,-88.0,685.0,0.0,"(200, 5, 100)",39
3927,49,0,145,783.0,-98.0,685.0,0.0,"(200, 5, 100)",39
3928,49,0,144,766.0,-81.0,685.0,0.0,"(200, 5, 100)",39
3929,55,0,142,782.0,-97.0,685.0,0.0,"(200, 5, 100)",39
3930,56,0,139,779.0,-94.0,685.0,0.0,"(200, 5, 100)",39
3931,55,0,140,784.0,-99.0,685.0,0.0,"(200, 5, 100)",39
3932,54,0,142,750.0,-65.0,685.0,0.0,"(200, 5, 100)",39
3933,53,0,139,774.0,-89.0,685.0,0.0,"(200, 5, 100)",39
3934,50,0,140,762.0,-77.0,685.0,0.0,"(200, 5, 100)",39
3935,48,0,145,762.0,-77.0,685.0,0.0,"(200, 5, 100)",39
3936,45,0,148,763.0,-78.0,685.0,0.0,"(200, 5, 100)",39
3937,46,0,144,780.0,-95.0,685.0,0.0,"(200, 5, 100)",39
3938,47,0,146,783.0,-98.0,685.0,0.0,"(200, 5, 100)",39
3939,0,0,200,0.0,1272.0,1272.0,0.0,"(200, 10, 0)",40
3940,35,0,156,1227.0,57.0,1284.0,12.0,"(200, 10, 0)",40
3941,41,0,153,1239.0,62.0,1301.0,29.0,"(200, 10, 0)",40
3942,39,0,157,1225.0,89.0,1314.0,42.0,"(200, 10, 0)",40
3943,45,0,150,1269.0,67.0,1336.0,64.0,"(200, 10, 0)",40
3944,48,0,147,1299.0,52.0,1351.0,79.0,"(200, 10, 0)",40
3945,53,0,143,1289.0,73.0,1362.0,90.0,"(200, 10, 0)",40
3946,55,1,138,1317.0,71.0,1388.0,116.0,"(200, 10, 0)",40
3947,55,1,141,1340.0,51.0,1391.0,119.0,"(200, 10, 0)",40
3948,58,2,134,1364.0,57.0,1421.0,149.0,"(200, 10, 0)",40
3949,57,3,131,1369.0,83.0,1452.0,180.0,"(200, 10, 0)",40
3950,56,3,135,1364.0,91.0,1455.0,183.0,"(200, 10, 0)",40
3951,58,3,133,1435.0,45.0,1480.0,208.0,"(200, 10, 0)",40
3952,61,4,130,1448.0,57.0,1505.0,233.0,"(200, 10, 0)",40
3953,64,5,123,1492.0,43.0,1535.0,263.0,"(200, 10, 0)",40
3954,63,5,121,1495.0,59.0,1554.0,282.0,"(200, 10, 0)",40
3955,62,8,122,1481.0,86.0,1567.0,295.0,"(200, 10, 0)",40
3956,62,9,126,1500.0,79.0,1579.0,307.0,"(200, 10, 0)",40
3957,62,9,124,1512.0,78.0,1590.0,318.0,"(200, 10, 0)",40
3958,61,8,122,1535.0,67.0,1602.0,330.0,"(200, 10, 0)",40
3959,61,8,123,1505.0,93.0,1598.0,326.0,"(200, 10, 0)",40
3960,61,11,120,1566.0,74.0,1640.0,368.0,"(200, 10, 0)",40
3961,59,16,116,1590.0,81.0,1671.0,399.0,"(200, 10, 0)",40
3962,65,18,113,1628.0,85.0,1713.0,441.0,"(200, 10, 0)",40
3963,66,20,110,1630.0,77.0,1707.0,435.0,"(200, 10, 0)",40
3964,68,20,107,1634.0,77.0,1711.0,439.0,"(200, 10, 0)",40
3965,65,19,104,1660.0,73.0,1733.0,461.0,"(200, 10, 0)",40
3966,65,19,106,1688.0,50.0,1738.0,466.0,"(200, 10, 0)",40
3967,65,17,105,1674.0,73.0,1747.0,475.0,"(200, 10, 0)",40
3968,66,18,103,1676.0,68.0,1744.0,472.0,"(200, 10, 0)",40
3969,65,18,104,1671.0,86.0,1757.0,485.0,"(200, 10, 0)",40
3970,63,18,105,1694.0,67.0,1761.0,489.0,"(200, 10, 0)",40
3971,65,18,105,1724.0,37.0,1761.0,489.0,"(200, 10, 0)",40
3972,69,19,106,1722.0,56.0,1778.0,506.0,"(200, 10, 0)",40
